SID,SEASON,time,LAT,LON,wind,pressure,DIST2LAND,BASIN,NATURE
2016138N10081,2016,2016-05-22 00:00:00,24.5,94.7,,,0,NI,TS
2016178N22068,2016,2016-06-26 06:00:00,21.7,67.8,25.0,1004.0,131,NI,TS
2016178N22068,2016,2016-06-26 09:00:00,21.8,67.4,25.0,1004.0,164,NI,TS
2016178N22068,2016,2016-06-26 12:00:00,21.8,67.1,25.0,1004.0,193,NI,TS
2016178N22068,2016,2016-06-26 15:00:00,21.8,66.8,28.0,1001.0,223,NI,TS
2016178N22068,2016,2016-06-26 18:00:00,21.9,66.5,30.0,997.0,240,NI,TS
2016178N22068,2016,2016-06-26 21:00:00,22.0,66.1,33.0,997.0,253,NI,TS
2016178N22068,2016,2016-06-27 00:00:00,22.0,65.6,35.0,996.0,287,NI,TS
2016178N22068,2016,2016-06-27 03:00:00,22.0,65.1,38.0,995.0,324,NI,TS
2016222N22089,2016,2016-08-09 09:00:00,22.0,88.5,,,0,NI,TS
2016222N22089,2016,2016-08-09 12:00:00,22.0,88.5,,,0,NI,TS
2016222N22089,2016,2016-08-09 15:00:00,22.2,88.7,,,0,NI,TS
2016222N22089,2016,2016-08-09 18:00:00,22.5,89.0,,,0,NI,TS
2016222N22089,2016,2016-08-09 21:00:00,22.7,89.5,,,0,NI,TS
2016222N22089,2016,2016-08-10 00:00:00,22.8,89.7,,,0,NI,TS
2016222N22089,2016,2016-08-10 03:00:00,23.0,89.4,,,0,NI,TS
2016222N22089,2016,2016-08-10 06:00:00,23.1,89.3,,,0,NI,TS
2016222N22089,2016,2016-08-10 09:00:00,23.2,89.2,,,0,NI,TS
2016222N22089,2016,2016-08-10 12:00:00,23.4,89.1,,,0,NI,TS
2016222N22089,2016,2016-08-10 15:00:00,23.5,88.8,,,0,NI,TS
2016222N22089,2016,2016-08-10 18:00:00,23.6,88.5,,,0,NI,TS
2016222N22089,2016,2016-08-10 21:00:00,23.7,88.2,,,0,NI,TS
2016222N22089,2016,2016-08-11 00:00:00,23.8,87.8,,,0,NI,TS
2016222N22089,2016,2016-08-11 03:00:00,24.0,87.4,,,0,NI,TS
2016222N22089,2016,2016-08-11 06:00:00,24.0,87.0,,,0,NI,TS
2016222N22089,2016,2016-08-11 09:00:00,24.0,86.7,,,0,NI,TS
2016222N22089,2016,2016-08-11 12:00:00,24.0,86.5,,,0,NI,TS
2016222N22089,2016,2016-08-11 15:00:00,24.0,86.1,,,0,NI,TS
2016222N22089,2016,2016-08-11 18:00:00,24.0,85.7,,,0,NI,TS
2016222N22089,2016,2016-08-11 21:00:00,24.0,85.4,,,0,NI,TS
2016222N22089,2016,2016-08-12 00:00:00,24.0,85.0,,,0,NI,TS
2016222N22089,2016,2016-08-12 03:00:00,24.0,84.5,,,0,NI,TS
2016222N22089,2016,2016-08-12 06:00:00,24.0,84.5,,,0,NI,TS
2016222N22089,2016,2016-08-12 09:00:00,24.1,84.5,,,0,NI,TS
2016222N22089,2016,2016-08-12 12:00:00,24.2,84.5,,,0,NI,TS
2016222N22089,2016,2016-08-12 15:00:00,24.3,84.3,,,0,NI,TS
2016222N22089,2016,2016-08-12 18:00:00,24.4,84.0,,,0,NI,TS
2016230N21089,2016,2016-08-16 12:00:00,21.0,89.0,,,67,NI,TS
2016230N21089,2016,2016-08-16 15:00:00,21.1,88.9,,,55,NI,TS
2016230N21089,2016,2016-08-16 18:00:00,21.2,88.7,,,49,NI,TS
2016230N21089,2016,2016-08-16 21:00:00,21.3,88.5,,,33,NI,TS
2016230N21089,2016,2016-08-17 00:00:00,21.4,88.4,,,22,NI,TS
2016230N21089,2016,2016-08-17 03:00:00,21.5,88.5,,,11,NI,TS
2016230N21089,2016,2016-08-17 06:00:00,21.5,88.5,,,11,NI,TS
2016230N21089,2016,2016-08-17 09:00:00,21.7,88.4,,,0,NI,TS
2016230N21089,2016,2016-08-17 12:00:00,22.0,88.2,,,0,NI,TS
2016230N21089,2016,2016-08-17 15:00:00,22.4,87.6,,,0,NI,TS
2016230N21089,2016,2016-08-17 18:00:00,22.9,86.9,,,0,NI,TS
2016230N21089,2016,2016-08-17 21:00:00,23.3,86.3,,,0,NI,TS
2016230N21089,2016,2016-08-18 00:00:00,23.7,85.7,,,0,NI,TS
2016230N21089,2016,2016-08-18 03:00:00,24.0,85.0,,,0,NI,TS
2016230N21089,2016,2016-08-18 06:00:00,24.0,84.4,,,0,NI,TS
2016230N21089,2016,2016-08-18 09:00:00,24.0,83.9,,,0,NI,TS
2016230N21089,2016,2016-08-18 12:00:00,24.1,83.4,,,0,NI,TS
2016230N21089,2016,2016-08-18 15:00:00,24.2,83.0,,,0,NI,TS
2016230N21089,2016,2016-08-18 18:00:00,24.4,82.7,,,0,NI,TS
2016230N21089,2016,2016-08-18 21:00:00,24.5,82.3,,,0,NI,TS
2016230N21089,2016,2016-08-19 00:00:00,24.7,82.1,,,0,NI,TS
2016230N21089,2016,2016-08-19 03:00:00,25.0,82.3,,,0,NI,TS
2016230N21089,2016,2016-08-19 06:00:00,24.8,80.6,,,0,NI,TS
2016230N21089,2016,2016-08-19 09:00:00,24.7,79.5,,,0,NI,TS
2016230N21089,2016,2016-08-19 12:00:00,24.7,79.0,,,0,NI,TS
2016230N21089,2016,2016-08-19 15:00:00,24.7,78.6,,,0,NI,TS
2016230N21089,2016,2016-08-19 18:00:00,24.7,78.4,,,0,NI,TS
2016230N21089,2016,2016-08-19 21:00:00,24.7,78.1,,,0,NI,TS
2016230N21089,2016,2016-08-20 00:00:00,24.7,77.8,,,0,NI,TS
2016230N21089,2016,2016-08-20 03:00:00,24.8,77.5,,,0,NI,TS
2016230N21089,2016,2016-08-20 06:00:00,24.8,77.3,,,0,NI,TS
2016230N21089,2016,2016-08-20 09:00:00,24.8,77.3,,,0,NI,TS
2016230N21089,2016,2016-08-20 12:00:00,24.8,77.2,,,0,NI,TS
2016230N21089,2016,2016-08-20 15:00:00,24.9,76.9,,,0,NI,TS
2016230N21089,2016,2016-08-20 18:00:00,25.0,76.5,,,0,NI,TS
2016295N13089,2016,2016-10-21 00:00:00,13.5,88.5,,,673,NI,TS
2016295N13089,2016,2016-10-21 03:00:00,13.6,88.8,,,639,NI,TS
2016295N13089,2016,2016-10-21 06:00:00,13.7,89.3,,,586,NI,TS
2016295N13089,2016,2016-10-21 09:00:00,13.8,89.6,,,552,NI,TS
2016295N13089,2016,2016-10-21 12:00:00,13.9,89.8,,,528,NI,TS
2016295N13089,2016,2016-10-21 15:00:00,13.9,89.9,,,518,NI,TS
2016295N13089,2016,2016-10-21 18:00:00,13.9,89.9,,,518,NI,TS
2016295N13089,2016,2016-10-21 21:00:00,13.9,89.9,,,518,NI,TS
2016295N13089,2016,2016-10-22 00:00:00,13.9,90.1,25.0,1004.0,499,NI,TS
2016295N13089,2016,2016-10-22 03:00:00,14.1,90.7,25.0,1005.0,431,NI,TS
2016295N13089,2016,2016-10-22 06:00:00,14.5,91.4,25.0,1005.0,344,NI,TS
2016295N13089,2016,2016-10-22 09:00:00,14.8,91.8,25.0,1005.0,290,NI,TS
2016295N13089,2016,2016-10-22 12:00:00,14.9,92.1,25.0,1005.0,256,NI,TS
2016295N13089,2016,2016-10-22 15:00:00,15.1,92.3,25.0,1005.0,227,NI,TS
2016295N13089,2016,2016-10-22 18:00:00,15.3,92.5,25.0,1004.0,198,NI,TS
2016295N13089,2016,2016-10-22 21:00:00,15.4,92.6,25.0,1004.0,184,NI,TS
2016295N13089,2016,2016-10-23 00:00:00,15.5,92.8,25.0,1004.0,159,NI,TS
2016295N13089,2016,2016-10-23 03:00:00,15.6,92.8,28.0,1002.0,156,NI,TS
2016295N13089,2016,2016-10-23 06:00:00,15.6,92.8,30.0,1000.0,156,NI,TS
2016295N13089,2016,2016-10-23 09:00:00,15.7,92.9,30.0,1001.0,143,NI,TS
2016295N13089,2016,2016-10-23 12:00:00,15.8,93.0,30.0,1001.0,130,NI,TS
2016295N13089,2016,2016-10-23 15:00:00,15.9,93.0,30.0,1001.0,128,NI,TS
2016295N13089,2016,2016-10-23 18:00:00,16.0,93.1,30.0,1000.0,117,NI,TS
2016295N13089,2016,2016-10-23 21:00:00,16.1,93.1,30.0,1000.0,118,NI,TS
2016295N13089,2016,2016-10-24 00:00:00,16.3,93.1,30.0,1000.0,122,NI,TS
2016295N13089,2016,2016-10-24 03:00:00,16.3,93.1,30.0,1000.0,125,NI,TS
2016295N13089,2016,2016-10-24 06:00:00,16.5,93.1,30.0,1000.0,127,NI,TS
2016295N13089,2016,2016-10-24 09:00:00,16.7,92.8,30.0,1000.0,161,NI,TS
2016295N13089,2016,2016-10-24 12:00:00,16.7,92.5,30.0,1000.0,193,NI,TS
2016295N13089,2016,2016-10-24 15:00:00,16.7,92.3,30.0,1000.0,214,NI,TS
2016295N13089,2016,2016-10-24 18:00:00,16.7,92.2,30.0,1000.0,224,NI,TS
2016295N13089,2016,2016-10-24 21:00:00,16.7,92.0,33.0,998.0,246,NI,TS
2016295N13089,2016,2016-10-25 00:00:00,16.8,91.7,35.0,996.0,279,NI,TS
2016295N13089,2016,2016-10-25 03:00:00,16.8,91.4,38.0,995.0,310,NI,TS
2016295N13089,2016,2016-10-25 06:00:00,16.8,91.1,40.0,993.0,342,NI,TS
2016295N13089,2016,2016-10-25 09:00:00,16.7,90.8,38.0,995.0,371,NI,TS
2016295N13089,2016,2016-10-25 12:00:00,16.8,90.6,35.0,996.0,394,NI,TS
2016295N13089,2016,2016-10-25 15:00:00,16.6,90.2,35.0,996.0,432,NI,TS
2016295N13089,2016,2016-10-25 18:00:00,16.6,89.8,35.0,996.0,474,NI,TS
2016295N13089,2016,2016-10-25 21:00:00,16.4,89.5,35.0,996.0,504,NI,TS
2016295N13089,2016,2016-10-26 00:00:00,16.4,89.0,35.0,996.0,487,NI,TS
2016295N13089,2016,2016-10-26 03:00:00,16.3,88.5,33.0,998.0,469,NI,TS
2016295N13089,2016,2016-10-26 06:00:00,16.3,87.9,30.0,1000.0,443,NI,TS
2016295N13089,2016,2016-10-26 09:00:00,16.2,87.4,30.0,1000.0,415,NI,TS
2016295N13089,2016,2016-10-26 12:00:00,16.2,87.0,30.0,1000.0,385,NI,TS
2016295N13089,2016,2016-10-26 15:00:00,16.1,86.6,28.0,1002.0,362,NI,TS
2016295N13089,2016,2016-10-26 18:00:00,16.0,86.3,25.0,1004.0,347,NI,TS
2016295N13089,2016,2016-10-26 21:00:00,15.9,85.8,25.0,1004.0,323,NI,TS
2016295N13089,2016,2016-10-27 00:00:00,15.8,85.4,25.0,1004.0,308,NI,TS
2016295N13089,2016,2016-10-27 03:00:00,15.7,84.8,25.0,1004.0,272,NI,TS
2016295N13089,2016,2016-10-27 06:00:00,15.7,84.4,25.0,1004.0,245,NI,TS
2016295N13089,2016,2016-10-27 09:00:00,15.6,83.9,25.0,1005.0,204,NI,TS
2016295N13089,2016,2016-10-27 12:00:00,15.6,83.6,25.0,1006.0,178,NI,TS
2016295N13089,2016,2016-10-27 15:00:00,15.4,83.3,25.0,1006.0,171,NI,TS
2016295N13089,2016,2016-10-27 18:00:00,15.3,83.0,25.0,1006.0,163,NI,TS
2016295N13089,2016,2016-10-27 21:00:00,15.2,82.8,25.0,1006.0,163,NI,TS
2016295N13089,2016,2016-10-28 00:00:00,15.1,82.6,25.0,1005.0,163,NI,TS
2016295N13089,2016,2016-10-28 03:00:00,15.0,82.4,25.0,1005.0,163,NI,TS
2016295N13089,2016,2016-10-28 06:00:00,14.9,82.1,25.0,1004.0,155,NI,TS
2016295N13089,2016,2016-10-28 09:00:00,14.8,81.9,25.0,1004.0,147,NI,TS
2016295N13089,2016,2016-10-28 12:00:00,14.6,81.7,25.0,1004.0,150,NI,TS
2016295N13089,2016,2016-10-28 15:00:00,14.4,81.5,23.0,1006.0,141,NI,TS
2016295N13089,2016,2016-10-28 18:00:00,14.3,81.3,20.0,1007.0,121,NI,DS
2016295N13089,2016,2016-10-28 21:00:00,14.2,81.2,20.0,1007.0,106,NI,DS
2016295N13089,2016,2016-10-29 00:00:00,14.2,81.2,20.0,1007.0,106,NI,DS
2016295N13089,2016,2016-10-29 03:00:00,14.1,81.1,20.0,1007.0,92,NI,DS
2016295N13089,2016,2016-10-29 06:00:00,14.0,81.0,20.0,1007.0,78,NI,DS
2016308N13088,2016,2016-11-02 18:00:00,12.7,88.0,,,752,NI,TS
2016308N13088,2016,2016-11-02 21:00:00,12.8,87.5,,,702,NI,TS
2016308N13088,2016,2016-11-03 00:00:00,13.0,87.0,,,646,NI,TS
2016308N13088,2016,2016-11-03 03:00:00,13.4,86.5,,,576,NI,TS
2016308N13088,2016,2016-11-03 06:00:00,13.7,86.0,,,513,NI,TS
2016308N13088,2016,2016-11-03 09:00:00,14.0,85.7,,,466,NI,TS
2016308N13088,2016,2016-11-03 12:00:00,14.2,85.5,,,435,NI,TS
2016308N13088,2016,2016-11-03 15:00:00,14.4,85.2,,,396,NI,TS
2016308N13088,2016,2016-11-03 18:00:00,14.6,85.0,,,365,NI,TS
2016308N13088,2016,2016-11-03 21:00:00,15.0,84.9,,,330,NI,TS
2016308N13088,2016,2016-11-04 00:00:00,15.5,84.8,,,290,NI,TS
2016308N13088,2016,2016-11-04 03:00:00,16.0,84.7,,,239,NI,TS
2016308N13088,2016,2016-11-04 06:00:00,16.0,84.7,,,239,NI,TS
2016308N13088,2016,2016-11-04 09:00:00,16.1,84.7,,,231,NI,TS
2016308N13088,2016,2016-11-04 12:00:00,16.3,84.7,,,215,NI,TS
2016308N13088,2016,2016-11-04 15:00:00,16.6,84.8,,,200,NI,TS
2016308N13088,2016,2016-11-04 18:00:00,16.9,85.0,,,183,NI,TS
2016308N13088,2016,2016-11-04 21:00:00,17.2,85.4,,,184,NI,TS
2016308N13088,2016,2016-11-05 00:00:00,17.7,86.0,,,192,NI,TS
2016308N13088,2016,2016-11-05 03:00:00,18.3,87.0,,,200,NI,TS
2016308N13088,2016,2016-11-05 06:00:00,18.5,87.0,,,179,NI,TS
2016308N13088,2016,2016-11-05 09:00:00,18.7,87.7,,,199,NI,TS
2016308N13088,2016,2016-11-05 12:00:00,19.0,88.7,,,254,NI,TS
2016308N13088,2016,2016-11-05 15:00:00,19.2,89.1,,,268,NI,TS
2016308N13088,2016,2016-11-05 18:00:00,19.5,89.5,,,238,NI,TS
2016308N13088,2016,2016-11-05 21:00:00,20.0,90.3,,,201,NI,TS
2016308N13088,2016,2016-11-06 00:00:00,20.5,91.0,,,138,NI,TS
2016308N13088,2016,2016-11-06 03:00:00,21.0,91.5,,,66,NI,TS
2016308N13088,2016,2016-11-06 06:00:00,21.5,91.8,,,10,NI,TS
2016308N13088,2016,2016-11-06 09:00:00,21.6,91.9,,,10,NI,TS
2016335N07088,2016,2016-11-29 12:00:00,6.8,87.7,30.0,1000.0,640,NI,TS
2016335N07088,2016,2016-11-29 15:00:00,7.2,87.3,33.0,998.0,596,NI,TS
2016335N07088,2016,2016-11-29 18:00:00,7.5,86.8,35.0,996.0,543,NI,TS
2016335N07088,2016,2016-11-29 21:00:00,7.8,86.3,38.0,995.0,493,NI,TS
2016335N07088,2016,2016-11-30 00:00:00,8.2,85.9,40.0,993.0,456,NI,TS
2016335N07088,2016,2016-11-30 03:00:00,8.6,85.3,43.0,991.0,401,NI,TS
2016335N07088,2016,2016-11-30 06:00:00,9.0,84.9,45.0,989.0,380,NI,TS
2016335N07088,2016,2016-11-30 09:00:00,9.6,84.3,45.0,989.0,345,NI,TS
2016335N07088,2016,2016-11-30 12:00:00,9.8,83.9,45.0,989.0,316,NI,TS
2016335N07088,2016,2016-11-30 15:00:00,10.0,83.4,45.0,989.0,282,NI,TS
2016335N07088,2016,2016-11-30 18:00:00,10.3,83.0,45.0,989.0,265,NI,TS
2016335N07088,2016,2016-11-30 21:00:00,10.3,82.2,43.0,991.0,190,NI,TS
2016335N07088,2016,2016-12-01 00:00:00,10.4,82.0,40.0,993.0,180,NI,TS
2016335N07088,2016,2016-12-01 03:00:00,10.4,81.7,40.0,993.0,157,NI,TS
2016335N07088,2016,2016-12-01 06:00:00,10.5,81.3,40.0,993.0,141,NI,TS
2016335N07088,2016,2016-12-01 09:00:00,10.6,80.9,38.0,995.0,109,NI,TS
2016335N07088,2016,2016-12-01 12:00:00,10.8,80.6,35.0,996.0,76,NI,TS
2016335N07088,2016,2016-12-01 15:00:00,10.8,80.4,30.0,1000.0,54,NI,TS
2016335N07088,2016,2016-12-01 18:00:00,10.8,80.1,25.0,1004.0,21,NI,TS
2016335N07088,2016,2016-12-01 21:00:00,10.8,79.9,23.0,1006.0,0,NI,TS
2016335N07088,2016,2016-12-02 00:00:00,10.9,79.6,20.0,1007.0,0,NI,MX
2016335N07088,2016,2016-12-02 03:00:00,11.0,79.3,20.0,1007.0,0,NI,DS
2016335N07088,2016,2016-12-02 06:00:00,11.0,78.9,20.0,1007.0,0,NI,DS
2016341N08092,2016,2016-12-06 06:00:00,7.8,91.7,30.0,1000.0,458,NI,TS
2016341N08092,2016,2016-12-06 09:00:00,8.2,91.3,30.0,1000.0,520,NI,TS
2016341N08092,2016,2016-12-06 12:00:00,8.4,91.0,30.0,1000.0,560,NI,TS
2016341N08092,2016,2016-12-06 15:00:00,8.7,91.0,30.0,1002.0,579,NI,TS
2016341N08092,2016,2016-12-06 18:00:00,9.1,91.0,30.0,1004.0,607,NI,MX
2016341N08092,2016,2016-12-06 21:00:00,9.4,91.0,30.0,1004.0,629,NI,MX
2016341N08092,2016,2016-12-07 00:00:00,9.6,91.0,30.0,1004.0,644,NI,MX
2016341N08092,2016,2016-12-07 03:00:00,9.8,91.1,30.0,1003.0,652,NI,MX
2016341N08092,2016,2016-12-07 06:00:00,9.9,91.2,30.0,1001.0,653,NI,MX
2016341N08092,2016,2016-12-07 09:00:00,10.1,91.2,30.0,1001.0,669,NI,MX
2016341N08092,2016,2016-12-07 12:00:00,10.3,91.3,30.0,1000.0,679,NI,TS
2016341N08092,2016,2016-12-07 15:00:00,10.5,91.3,35.0,997.0,681,NI,TS
2016341N08092,2016,2016-12-07 18:00:00,10.8,91.3,40.0,993.0,652,NI,TS
2016341N08092,2016,2016-12-07 21:00:00,11.0,91.3,43.0,995.0,633,NI,TS
2016341N08092,2016,2016-12-08 00:00:00,11.1,91.3,45.0,997.0,623,NI,TS
2016341N08092,2016,2016-12-08 03:00:00,11.3,91.3,45.0,996.0,605,NI,TS
2016341N08092,2016,2016-12-08 06:00:00,11.4,91.3,45.0,995.0,595,NI,TS
2016341N08092,2016,2016-12-08 09:00:00,11.4,91.2,45.0,995.0,601,NI,TS
2016341N08092,2016,2016-12-08 12:00:00,11.4,91.2,45.0,995.0,592,NI,TS
2016341N08092,2016,2016-12-08 15:00:00,11.5,91.1,45.0,992.0,599,NI,TS
2016341N08092,2016,2016-12-08 18:00:00,11.6,91.0,45.0,989.0,596,NI,TS
2016341N08092,2016,2016-12-08 21:00:00,11.7,90.9,45.0,989.0,594,NI,TS
2016341N08092,2016,2016-12-09 00:00:00,11.8,90.7,45.0,989.0,600,NI,TS
2016341N08092,2016,2016-12-09 03:00:00,11.9,90.6,45.0,989.0,599,NI,TS
2016341N08092,2016,2016-12-09 06:00:00,12.0,90.5,45.0,989.0,598,NI,TS
2016341N08092,2016,2016-12-09 09:00:00,12.1,90.3,48.0,987.0,606,NI,TS
2016341N08092,2016,2016-12-09 12:00:00,12.2,90.0,50.0,985.0,621,NI,TS
2016341N08092,2016,2016-12-09 15:00:00,12.2,89.7,53.0,984.0,645,NI,TS
2016341N08092,2016,2016-12-09 18:00:00,12.3,89.4,55.0,982.0,655,NI,TS
2016341N08092,2016,2016-12-09 21:00:00,12.5,88.8,55.0,984.0,701,NI,TS
2016341N08092,2016,2016-12-10 00:00:00,12.6,88.3,55.0,985.0,741,NI,TS
2016341N08092,2016,2016-12-10 03:00:00,12.7,87.8,58.0,987.0,735,NI,TS
2016341N08092,2016,2016-12-10 06:00:00,12.9,87.3,60.0,989.0,678,NI,TS
2016341N08092,2016,2016-12-10 09:00:00,13.0,86.7,63.0,987.0,621,NI,TS
2016341N08092,2016,2016-12-10 12:00:00,13.0,86.4,65.0,985.0,597,NI,TS
2016341N08092,2016,2016-12-10 15:00:00,13.1,85.9,68.0,978.0,550,NI,TS
2016341N08092,2016,2016-12-10 18:00:00,13.1,85.4,70.0,970.0,514,NI,TS
2016341N08092,2016,2016-12-10 21:00:00,13.0,85.1,73.0,969.0,503,NI,TS
2016341N08092,2016,2016-12-11 00:00:00,13.1,84.8,75.0,967.0,475,NI,TS
2016341N08092,2016,2016-12-11 03:00:00,13.0,84.4,75.0,974.0,445,NI,TS
2016341N08092,2016,2016-12-11 06:00:00,13.1,83.8,75.0,980.0,379,NI,TS
2016341N08092,2016,2016-12-11 09:00:00,13.1,83.4,75.0,980.0,336,NI,TS
2016341N08092,2016,2016-12-11 12:00:00,13.2,83.2,75.0,979.0,314,NI,TS
2016341N08092,2016,2016-12-11 15:00:00,13.2,82.7,78.0,971.0,260,NI,TS
2016341N08092,2016,2016-12-11 18:00:00,13.1,82.4,80.0,963.0,228,NI,TS
2016341N08092,2016,2016-12-11 21:00:00,13.2,82.0,85.0,959.0,184,NI,TS
2016341N08092,2016,2016-12-12 00:00:00,13.2,81.7,80.0,963.0,152,NI,TS
2016341N08092,2016,2016-12-12 03:00:00,13.2,81.3,80.0,963.0,108,NI,TS
2016341N08092,2016,2016-12-12 06:00:00,13.2,80.8,80.0,963.0,55,NI,TS
2016341N08092,2016,2016-12-12 09:00:00,13.2,80.3,73.0,969.0,10,NI,TS
2016341N08092,2016,2016-12-12 12:00:00,13.1,79.9,65.0,974.0,0,NI,TS
2016341N08092,2016,2016-12-12 15:00:00,13.1,79.4,58.0,980.0,0,NI,TS
2016341N08092,2016,2016-12-12 18:00:00,13.0,78.9,50.0,985.0,0,NI,TS
2016341N08092,2016,2016-12-12 21:00:00,13.0,78.4,40.0,995.0,0,NI,TS
2016341N08092,2016,2016-12-13 00:00:00,13.0,77.8,30.0,1005.0,0,NI,TS
2016341N08092,2016,2016-12-13 03:00:00,13.0,77.4,28.0,1005.0,0,NI,TS
2016341N08092,2016,2016-12-13 06:00:00,13.0,77.0,25.0,1004.0,0,NI,TS
2016341N08092,2016,2016-12-13 09:00:00,13.0,76.5,25.0,1004.0,0,NI,TS
2016341N08092,2016,2016-12-13 12:00:00,13.1,76.0,25.0,1004.0,0,NI,TS
2016341N08092,2016,2016-12-13 15:00:00,13.2,75.6,23.0,1006.0,0,NI,TS
2016341N08092,2016,2016-12-13 18:00:00,13.2,75.1,20.0,1007.0,0,NI,DS
2016341N08092,2016,2016-12-13 21:00:00,13.2,74.5,20.0,1007.0,24,NI,DS
2016341N08092,2016,2016-12-14 00:00:00,13.2,74.0,20.0,1007.0,76,NI,DS
2016341N08092,2016,2016-12-14 03:00:00,13.2,73.6,20.0,1007.0,119,NI,DS
2016341N08092,2016,2016-12-14 06:00:00,13.1,73.2,20.0,1007.0,164,NI,DS
2016341N08092,2016,2016-12-14 09:00:00,13.0,72.9,23.0,1006.0,197,NI,DS
2016341N08092,2016,2016-12-14 12:00:00,12.9,72.6,25.0,1004.0,231,NI,TS
2016341N08092,2016,2016-12-14 15:00:00,12.8,72.2,25.0,1004.0,276,NI,TS
2016341N08092,2016,2016-12-14 18:00:00,12.6,71.8,25.0,1004.0,324,NI,TS
2016341N08092,2016,2016-12-14 21:00:00,12.4,71.4,25.0,1004.0,371,NI,TS
2016341N08092,2016,2016-12-15 00:00:00,12.2,71.0,25.0,1004.0,418,NI,TS
2016341N08092,2016,2016-12-15 03:00:00,12.0,70.6,25.0,1004.0,465,NI,TS
2016341N08092,2016,2016-12-15 06:00:00,11.8,70.2,25.0,1004.0,512,NI,TS
2016341N08092,2016,2016-12-15 09:00:00,11.6,69.9,25.0,1004.0,549,NI,TS
2016341N08092,2016,2016-12-15 12:00:00,11.4,69.5,25.0,1004.0,597,NI,TS
2016341N08092,2016,2016-12-15 15:00:00,11.2,69.0,25.0,1004.0,656,NI,TS
2016341N08092,2016,2016-12-15 18:00:00,11.1,68.5,25.0,1004.0,711,NI,TS
2016341N08092,2016,2016-12-15 21:00:00,11.1,68.0,28.0,1002.0,764,NI,TS
2016341N08092,2016,2016-12-16 00:00:00,11.2,67.5,30.0,1000.0,814,NI,TS
2016341N08092,2016,2016-12-16 03:00:00,11.2,66.9,30.0,1000.0,874,NI,TS
2016341N08092,2016,2016-12-16 06:00:00,11.2,66.4,30.0,1000.0,922,NI,TS
2016341N08092,2016,2016-12-16 09:00:00,11.2,65.9,30.0,1000.0,970,NI,TS
2016341N08092,2016,2016-12-16 12:00:00,11.2,65.4,30.0,1000.0,1018,NI,TS
2017104N08085,2017,2017-04-14 00:00:00,8.2,85.3,25.0,1004.0,391,NI,TS
2017104N08085,2017,2017-04-14 03:00:00,8.8,85.7,25.0,1005.0,450,NI,TS
2017104N08085,2017,2017-04-14 06:00:00,9.4,86.1,25.0,1005.0,514,NI,TS
2017104N08085,2017,2017-04-14 09:00:00,10.0,86.5,25.0,1005.0,582,NI,TS
2017104N08085,2017,2017-04-14 12:00:00,10.5,86.9,25.0,1005.0,645,NI,TS
2017104N08085,2017,2017-04-14 15:00:00,10.9,87.3,25.0,1005.0,704,NI,TS
2017104N08085,2017,2017-04-14 18:00:00,11.3,87.6,25.0,1005.0,753,NI,TS
2017104N08085,2017,2017-04-14 21:00:00,11.8,88.0,28.0,1003.0,816,NI,TS
2017104N08085,2017,2017-04-15 00:00:00,12.2,88.3,30.0,1000.0,765,NI,TS
2017104N08085,2017,2017-04-15 03:00:00,12.7,88.7,33.0,998.0,698,NI,TS
2017104N08085,2017,2017-04-15 06:00:00,13.3,89.2,35.0,996.0,617,NI,TS
2017104N08085,2017,2017-04-15 09:00:00,13.8,89.7,38.0,998.0,542,NI,TS
2017104N08085,2017,2017-04-15 12:00:00,14.3,90.2,40.0,999.0,469,NI,TS
2017104N08085,2017,2017-04-15 15:00:00,14.7,90.7,43.0,998.0,402,NI,TS
2017104N08085,2017,2017-04-15 18:00:00,15.1,91.1,45.0,996.0,347,NI,TS
2017104N08085,2017,2017-04-15 21:00:00,15.4,91.3,48.0,991.0,317,NI,TS
2017104N08085,2017,2017-04-16 00:00:00,16.0,92.0,50.0,985.0,235,NI,TS
2017104N08085,2017,2017-04-16 03:00:00,16.6,92.5,50.0,985.0,192,NI,TS
2017104N08085,2017,2017-04-16 06:00:00,17.2,92.9,50.0,985.0,162,NI,TS
2017104N08085,2017,2017-04-16 09:00:00,17.7,93.2,48.0,990.0,129,NI,TS
2017104N08085,2017,2017-04-16 12:00:00,18.1,93.6,45.0,995.0,74,NI,TS
2017104N08085,2017,2017-04-16 15:00:00,18.5,93.9,40.0,998.0,33,NI,TS
2017104N08085,2017,2017-04-16 18:00:00,18.8,94.3,35.0,1001.0,0,NI,TS
2017104N08085,2017,2017-04-16 21:00:00,19.3,94.8,33.0,1001.0,0,NI,TS
2017147N14087,2017,2017-05-27 06:00:00,13.9,87.4,25.0,1000.0,605,NI,TS
2017147N14087,2017,2017-05-27 09:00:00,13.8,87.9,28.0,1000.0,646,NI,TS
2017147N14087,2017,2017-05-27 12:00:00,13.8,88.4,30.0,1000.0,670,NI,TS
2017147N14087,2017,2017-05-27 15:00:00,13.8,88.8,33.0,998.0,630,NI,TS
2017147N14087,2017,2017-05-27 18:00:00,13.9,89.2,35.0,996.0,586,NI,TS
2017147N14087,2017,2017-05-27 21:00:00,14.0,89.6,35.0,998.0,542,NI,TS
2017147N14087,2017,2017-05-28 00:00:00,14.2,89.7,35.0,999.0,523,NI,TS
2017147N14087,2017,2017-05-28 03:00:00,14.7,90.1,35.0,998.0,463,NI,TS
