SID,SEASON,time,LAT,LON,wind,pressure,DIST2LAND,BASIN,NATURE,u850,v850,u200,v200,t850,q850,rvor850,sst,vws,z500_height
2019301N05081,2019,2019-10-29 12:00:00,5.9,76.8,25.0,1006.0,252,NI,TS,-3.676941,-0.990448,-12.31897,-0.22470093,290.17664,0.013970786,97.38251,302.448,8.675888,5838.5205
2019301N05081,2019,2019-10-29 15:00:00,6.3,76.7,28.0,1005.0,212,NI,TS,-3.4670868,2.1294632,-11.090416,0.0032730103,290.44647,0.013948521,93.73895,302.4402,9.277741,5847.5576
2019301N05081,2019,2019-10-29 18:00:00,6.7,76.4,30.0,1004.0,185,NI,TS,-8.06778,2.2610931,-10.309128,-2.0988312,290.25537,0.014301049,99.72333,302.448,4.9023037,5856.543
2019301N05081,2019,2019-10-29 21:00:00,7.1,76.0,30.0,1005.0,180,NI,TS,-1.3472443,4.648361,-8.07679,-1.9739685,290.3269,0.013956225,97.98073,302.25122,11.763359,5844.457
2019301N05081,2019,2019-10-30 00:00:00,7.4,75.7,30.0,1006.0,180,NI,TS,-0.32006836,8.014145,-6.221405,-3.1772308,290.52148,0.013627136,92.99245,302.07007,12.651982,5831.2754
2019301N05081,2019,2019-10-30 03:00:00,8.0,75.1,33.0,1006.0,184,NI,TS,-0.4317398,5.0483856,-6.1855392,1.1788254,290.6062,0.01447212,95.857025,302.2146,7.9876733,5841.125
2019301N05081,2019,2019-10-30 06:00:00,8.3,74.9,35.0,1005.0,188,NI,TS,3.6890106,8.436142,-6.5539703,1.3278503,290.80615,0.014214657,95.26718,302.1892,12.467817,5852.8105
2019301N05081,2019,2019-10-30 09:00:00,8.7,74.5,40.0,1002.0,212,NI,TS,1.1552887,2.6263733,-9.434906,2.4718857,291.30792,0.014308585,91.730225,302.2351,11.632137,5835.4355
2019301N05081,2019,2019-10-30 12:00:00,9.3,74.1,45.0,999.0,230,NI,TS,3.3481293,-1.5447235,-6.1420135,1.600296,291.2755,0.014581325,94.781006,302.4265,9.997698,5822.2153
2019301N05081,2019,2019-10-30 15:00:00,9.8,73.8,45.0,999.0,255,NI,TS,3.7742615,-1.1423645,-8.440414,2.583809,290.989,0.014348254,92.422066,302.448,14.998938,5832.4287
2019301N05081,2019,2019-10-30 18:00:00,10.3,73.4,45.0,999.0,273,NI,TS,4.800003,-4.0730133,-7.984909,0.99505615,291.2904,0.014769402,96.652534,302.08667,13.752793,5840.959
2019301N05081,2019,2019-10-30 21:00:00,10.7,73.3,45.0,999.0,253,NI,TS,3.8338623,-2.114891,-5.262726,4.904068,291.17944,0.014912495,96.512794,302.02173,12.031521,5829.2793
2019301N05081,2019,2019-10-31 00:00:00,11.1,73.3,45.0,998.0,230,NI,TS,0.835495,-0.87161255,-2.5503082,8.641205,291.72864,0.0151199605,97.262794,301.8728,10.097394,5817.8545
2019301N05081,2019,2019-10-31 03:00:00,11.6,73.1,48.0,998.0,225,NI,TS,2.1407852,-1.0710144,-3.1668015,9.063675,291.68146,0.014197549,85.18027,301.84644,20.006527,5826.5967
2019301N05081,2019,2019-10-31 06:00:00,12.0,73.1,50.0,997.0,200,NI,TS,-5.200409,1.2940369,-0.43563843,8.706848,292.34033,0.0146565335,89.328705,302.00073,8.812083,5831.311
2019301N05081,2019,2019-10-31 09:00:00,12.5,73.1,53.0,995.0,187,NI,TS,-0.5245056,1.4531937,-1.8075638,8.12899,291.93127,0.015074203,95.46854,301.9558,16.373291,5823.218
2019301N05081,2019,2019-10-31 12:00:00,13.0,72.9,55.0,992.0,197,NI,TS,-5.7831726,0.7393036,-10.4509735,1.7952728,292.59253,0.0139769595,84.45291,301.98218,4.7857533,5808.751
2019301N05081,2019,2019-10-31 15:00:00,13.5,72.6,53.0,994.0,214,NI,TS,-0.14118958,-6.0352173,-6.1544724,0.67972565,292.1817,0.013830779,79.013535,302.21362,9.184343,5824.3633
2019301N05081,2019,2019-10-31 18:00:00,13.9,72.3,50.0,996.0,218,NI,TS,-4.368347,-8.536301,-1.635315,3.7829285,291.38416,0.01470217,95.251816,302.08862,12.618752,5827.9175
2019301N05081,2019,2019-10-31 21:00:00,14.1,72.0,48.0,997.0,233,NI,TS,1.3802338,-1.612381,0.22556305,2.4702759,290.75287,0.01406645,92.23068,301.8994,11.991853,5824.7847
2019301N05081,2019,2019-11-01 00:00:00,14.6,71.6,45.0,998.0,251,NI,TS,5.755768,2.567398,2.178238,0.49746704,290.61377,0.014646187,99.96115,301.61646,4.1331987,5818.4653
2019301N05081,2019,2019-11-01 03:00:00,14.8,70.9,45.0,998.0,313,NI,TS,4.7333527,1.0604782,3.3343658,-0.87301636,291.37695,0.014574918,91.61608,301.45728,5.922153,5824.85
2019301N05081,2019,2019-11-01 06:00:00,15.2,70.4,45.0,998.0,342,NI,TS,-5.416992,-1.4913635,4.3147125,8.076813,291.62256,0.014658144,93.299675,301.50806,13.647567,5825.4736
2019301N05081,2019,2019-11-01 09:00:00,15.3,70.0,45.0,998.0,377,NI,TS,1.6459885,-1.6689987,1.8598862,7.1341095,291.10352,0.014751469,97.06558,301.40356,12.733088,5817.706
2019301N05081,2019,2019-11-01 12:00:00,15.5,69.7,45.0,998.0,400,NI,TS,-0.90431213,0.22563171,4.4167786,4.8203125,291.54834,0.015051264,96.604645,301.2688,7.030298,5806.879
2019301N05081,2019,2019-11-01 15:00:00,15.7,69.4,45.0,998.0,426,NI,TS,-2.2834473,-1.5009384,-0.9854126,4.9639587,291.3531,0.0150529845,96.32128,301.37622,9.333591,5821.635
2019301N05081,2019,2019-11-01 18:00:00,15.9,69.1,45.0,997.0,443,NI,TS,-3.3715668,-7.659149,-6.907135,5.52948,291.26526,0.015136721,98.96972,301.05396,13.65431,5831.4204
2019301N05081,2019,2019-11-01 21:00:00,16.0,68.9,48.0,996.0,473,NI,TS,-0.36388397,2.2647934,-1.4336319,4.433861,291.30377,0.014961057,96.773415,300.8335,11.307117,5821.0547
2019301N05081,2019,2019-11-02 00:00:00,16.2,68.6,50.0,995.0,502,NI,TS,-5.012451,-2.5358734,-0.6632538,9.185898,291.4878,0.014715776,94.648415,300.34155,12.502617,5807.094
2019301N05081,2019,2019-11-02 03:00:00,16.3,68.4,53.0,994.0,520,NI,TS,1.3834076,4.847946,-1.2586441,8.707733,291.50934,0.0145483315,92.4741,300.34155,11.467104,5814.7295
2019301N05081,2019,2019-11-02 06:00:00,16.6,68.2,55.0,993.0,529,NI,TS,0.8749695,6.0247345,-4.2290344,7.2276154,291.52014,0.014779045,94.91941,300.22046,5.2438326,5818.669
2019301N05081,2019,2019-11-02 09:00:00,16.8,67.9,55.0,993.0,532,NI,TS,0.30062103,4.3901215,-6.7170944,5.6016464,291.6339,0.015075095,97.59483,300.19995,11.999523,5818.961
2019301N05081,2019,2019-11-02 12:00:00,17.0,67.6,55.0,993.0,532,NI,TS,-1.2737274,-5.6351166,-12.453201,-1.6922913,291.6256,0.014674485,93.87999,300.38257,11.854387,5813.1343
2019301N05081,2019,2019-11-02 15:00:00,17.1,67.3,58.0,992.0,541,NI,TS,2.9881973,-6.438629,-7.1481857,2.4457932,291.5749,0.015054508,99.68606,300.50854,13.61602,5821.4287
2019301N05081,2019,2019-11-02 18:00:00,17.2,67.1,60.0,991.0,544,NI,TS,0.1661377,-9.47847,-7.1752014,5.478409,291.56616,0.015467433,99.314964,300.5525,16.661438,5831.38
2019301N05081,2019,2019-11-02 21:00:00,17.4,66.8,63.0,990.0,539,NI,TS,-4.3315353,-8.397339,-5.6215897,5.398918,291.81787,0.015343012,95.66397,300.39038,14.123876,5827.1104
2019301N05081,2019,2019-11-03 00:00:00,17.5,66.6,65.0,989.0,552,NI,TS,-2.5362396,-11.818161,-2.224228,2.7940369,291.5432,0.015520907,99.31241,300.3933,14.615529,5813.001
2019301N05081,2019,2019-11-03 03:00:00,17.5,66.4,68.0,988.0,566,NI,TS,-2.0352402,-0.95723724,-1.9935226,6.0670853,291.922,0.015323207,92.840195,300.3933,7.6118364,5829.1704
2019301N05081,2019,2019-11-03 06:00:00,17.6,66.2,70.0,986.0,573,NI,TS,-2.2139282,1.2122803,-3.7764893,7.185837,292.18262,0.0152165815,94.16051,300.39233,6.1745424,5830.758
2019301N05081,2019,2019-11-03 09:00:00,17.6,65.9,75.0,983.0,596,NI,TS,1.2103577,1.2174149,-3.8968277,4.6272583,292.16315,0.015618049,97.140854,300.364,9.768855,5828.4106
2019301N05081,2019,2019-11-03 12:00:00,17.7,65.7,80.0,979.0,604,NI,TS,-2.1309814,2.1287994,-6.8511505,2.400711,292.6388,0.015399627,91.44554,300.1267,4.7279944,5820.277
2019301N05081,2019,2019-11-03 15:00:00,17.8,65.5,88.0,973.0,611,NI,TS,-0.3612213,4.4980164,-6.4298325,3.3794022,292.13458,0.015453459,95.92842,300.13647,9.045856,5835.6094
2019301N05081,2019,2019-11-03 18:00:00,17.9,65.4,95.0,967.0,611,NI,TS,-5.2359924,13.884811,-4.940155,5.6588745,292.21533,0.015173504,93.237015,299.80737,8.231255,5860.0933
2019301N05081,2019,2019-11-03 21:00:00,18.0,65.1,98.0,966.0,623,NI,TS,-2.6341705,6.6631165,-4.3009796,5.899475,291.95245,0.015721861,100.5012,299.7699,9.48528,5838.1724
2019301N05081,2019,2019-11-05 21:00:00,19.8,65.3,63.0,990.0,466,NI,TS,-5.22612,11.425499,4.0399017,-0.58452606,290.57605,0.01363111,97.753876,299.77356,17.307413,5830.086
2019301N05081,2019,2019-11-06 00:00:00,19.8,65.6,55.0,993.0,441,NI,TS,-4.9761505,13.474167,9.433685,0.032104492,290.35266,0.014491364,100.19528,299.78027,19.706152,5823.6157
2019301N05081,2019,2019-11-06 03:00:00,19.7,66.0,50.0,997.0,418,NI,TS,-3.2124557,12.846802,10.948044,1.7935257,290.35675,0.013896873,96.91156,300.08496,17.99295,5836.784
2019301N05081,2019,2019-11-06 06:00:00,19.7,66.4,45.0,1000.0,389,NI,TS,0.77194214,19.3835,9.007324,3.5588531,290.1538,0.014492091,101.76312,300.375,17.83931,5846.9453
2019301N05081,2019,2019-11-06 09:00:00,19.6,66.9,43.0,1000.0,365,NI,TS,5.8467407,9.397957,5.611946,4.7554398,290.80762,0.013560364,84.50682,300.25488,12.587547,5830.64
2019301N05081,2019,2019-11-06 12:00:00,19.6,67.5,40.0,1000.0,320,NI,TS,8.700836,17.347961,3.6443024,4.5516357,290.58447,0.014470183,98.127914,300.81934,13.75916,5810.97
2019301N05081,2019,2019-11-06 15:00:00,19.6,68.1,35.0,1001.0,274,NI,TS,2.9315872,4.30027,6.6167755,6.368759,291.43237,0.013744327,82.82953,300.8916,16.998032,5821.3447
2019301N05081,2019,2019-11-06 18:00:00,19.6,68.5,30.0,1002.0,244,NI,TS,4.182846,14.589493,4.220108,5.926117,291.33887,0.015097958,97.57562,301.04883,8.663456,5825.8555
2019301N05081,2019,2019-11-06 21:00:00,19.6,69.0,28.0,1003.0,209,NI,TS,-1.1792679,6.8385696,8.759056,7.296562,290.72937,0.014124537,92.19084,301.01636,19.259369,5822.961
2019301N05081,2019,2019-11-07 00:00:00,19.7,69.6,25.0,1004.0,163,NI,TS,-4.9085693,7.258545,13.255035,13.426773,290.54956,0.014188712,97.155685,301.1577,19.182377,5816.3447
2019301N05081,2019,2019-11-07 03:00:00,19.9,70.1,25.0,1004.0,115,NI,TS,-3.380272,7.714287,14.145699,18.49031,290.50854,0.013837095,91.631355,301.27588,21.453762,5830.01
2019301N05081,2019,2019-11-07 06:00:00,20.1,70.4,25.0,1004.0,78,NI,TS,-1.7074432,12.584091,14.17308,24.321426,291.31226,0.012486027,79.66651,301.5044,19.747305,5845.866
2019301N05081,2019,2019-11-07 09:00:00,20.2,70.8,25.0,1004.0,55,NI,TS,-1.3226929,4.1714325,16.310333,21.486816,291.18903,0.012629872,87.94598,301.66846,24.902664,5840.1055
2019301N05081,2019,2019-11-07 12:00:00,20.2,71.3,25.0,1004.0,70,NI,TS,-1.1010284,4.6474457,17.195633,20.849472,290.84216,0.0137293,92.8366,301.69873,24.439178,5836.5884
2019301N05081,2019,2019-11-07 15:00:00,20.3,71.7,25.0,1005.0,74,NI,TS,-0.8765869,4.9609833,15.220108,21.740952,290.8578,0.013479976,97.74941,302.19092,23.454683,5843.3887
2019301N05081,2019,2019-11-07 18:00:00,20.4,72.0,25.0,1006.0,80,NI,TS,-3.2517548,3.6631927,14.9848175,22.597275,290.2904,0.013842433,95.65957,302.44385,26.288248,5848.2256
2019301N05081,2019,2019-11-07 21:00:00,20.3,72.2,25.0,1007.0,62,NI,TS,-1.6919327,4.7036514,15.929192,24.100922,290.33282,0.013781646,96.98136,302.2871,26.223549,5841.577
2019301N05081,2019,2019-11-08 00:00:00,20.2,72.3,25.0,1007.0,52,NI,TS,-1.8625793,2.3730164,16.719269,24.245193,290.2483,0.013874879,96.98136,302.09912,28.699778,5833.7305
2019301N05081,2019,2019-11-08 03:00:00,20.1,72.4,28.0,1006.0,38,NI,TS,1.5520248,5.984268,15.191299,26.363068,290.28558,0.013620885,93.79335,302.0005,24.652397,5851.704
2019301N05081,2019,2019-11-08 06:00:00,20.1,72.5,30.0,1004.0,30,NI,TS,2.1326447,5.1502075,14.321533,27.91063,290.36194,0.013587191,93.79335,302.0005,25.81871,5867.4595
2019301N05081,2019,2019-11-08 09:00:00,20.2,72.5,30.0,1004.0,31,NI,TS,0.9438858,3.372902,14.631088,21.98275,290.57098,0.013366955,87.55586,301.92334,23.21011,5861.5557
2019301N05081,2019,2019-11-08 12:00:00,20.3,72.5,30.0,1003.0,31,NI,TS,1.817627,1.9959869,14.573456,15.62323,290.88257,0.012873969,87.55586,301.92334,18.665821,5856.9526
2019301N05081,2019,2019-11-08 15:00:00,20.3,72.4,28.0,1005.0,41,NI,TS,0.6362381,1.1669998,15.158524,12.699989,290.667,0.012916466,88.54136,301.92334,18.745838,5864.5635
2019301N05081,2019,2019-11-08 18:00:00,20.3,72.3,25.0,1007.0,52,NI,TS,-1.3556976,-2.1951904,16.321716,9.747452,290.4768,0.0126714315,87.4398,302.09912,21.333487,5872.2764
2019301N05081,2019,2019-11-08 21:00:00,20.3,72.3,25.0,1007.0,52,NI,TS,-1.4756088,-0.16223145,17.607605,10.1467285,290.41223,0.012758553,88.74936,301.9292,21.791718,5864.0605
2019301N05081,2019,2019-11-09 00:00:00,20.2,72.3,25.0,1006.0,52,NI,TS,-1.59552,1.8707275,18.893494,10.546005,290.34766,0.0128456745,88.74936,301.75928,22.249947,5855.844
2019301N05081,2019,2019-11-09 03:00:00,20.1,72.1,23.0,1008.0,66,NI,TS,-0.46511078,1.2535553,18.310143,12.697502,290.615,0.012382346,79.17318,301.64307,22.011747,5868.21
2019301N05081,2019,2019-11-09 06:00:00,19.9,71.9,20.0,1009.0,83,NI,DS,-0.87571716,2.7633362,17.595932,15.21814,290.937,0.01203632,79.17318,301.64307,22.27833,5879.9644
2019301N05081,2019,2019-11-09 09:00:00,19.8,71.7,18.0,1010.0,104,NI,DS,-0.11382294,0.79953,17.731552,15.457993,291.05493,0.012138033,75.47282,301.6372,23.094456,5872.8857
2019301N05081,2019,2019-11-09 12:00:00,19.8,71.4,15.0,1010.0,116,NI,DS,-0.42321777,-0.631073,18.51561,15.818939,291.2793,0.012517743,82.53141,301.54932,25.085495,5864.6855
2019301N05081,2019,2019-11-09 15:00:00,19.7,71.2,15.0,1011.0,119,NI,DS,-2.5475311,-0.284523,20.23465,13.930046,291.14758,0.011817627,71.45673,301.51514,27.256817,5871.4194
2019301N05081,2019,2019-11-09 18:00:00,19.5,70.9,15.0,1012.0,134,NI,DS,-3.853485,0.68800354,21.29158,11.865372,290.88208,0.011820845,79.65986,301.4214,27.51741,5878.5864
2019301N05081,2019,2019-11-09 21:00:00,19.4,70.5,15.0,1011.0,148,NI,DS,-4.452942,0.23570251,23.165695,12.903366,290.61823,0.011436648,69.02504,301.3495,30.420486,5869.1396
2019301N05081,2019,2019-11-10 00:00:00,19.3,70.1,15.0,1010.0,172,NI,DS,-3.3648987,1.0773468,24.082779,13.892532,290.33386,0.012444338,86.47426,301.2141,30.291979,5859.1826
2019301N05081,2019,2019-11-10 03:00:00,19.2,69.7,15.0,1010.0,203,NI,DS,-3.199295,1.418457,24.658012,9.827583,290.62494,0.009287136,40.73051,300.91138,29.571804,5866.9575
2019301N05081,2019,2019-11-10 06:00:00,19.2,69.3,15.0,1010.0,227,NI,DS,-2.7329102,0.7478485,25.856293,5.051697,290.5244,0.010847761,76.80473,300.7317,28.91134,5874.0186
2019301N05081,2019,2019-11-10 09:00:00,19.1,68.9,15.0,1010.0,261,NI,DS,-1.6130981,-0.30218506,26.192375,5.166649,290.48535,0.01025915,61.367332,300.71313,28.352589,5863.632
2019301N05081,2019,2019-11-10 12:00:00,19.0,68.5,15.0,1010.0,294,NI,DS,-1.5479736,-1.5065155,27.620255,6.140976,290.4912,0.011404795,78.51186,300.6682,30.154099,5852.174
2019301N05081,2019,2019-11-10 15:00:00,18.7,68.2,15.0,1010.0,340,NI,DS,-2.2953568,-2.1463394,27.67736,7.0893555,290.45178,0.010570725,69.180305,300.62524,31.366022,5857.3047
2019301N05081,2019,2019-11-10 18:00:00,18.4,67.9,15.0,1010.0,386,NI,DS,-3.4001617,-1.7138977,27.681732,8.1549225,290.3723,0.0107518425,74.430305,300.25024,32.611008,5862.435
2019301N05081,2019,2019-11-10 21:00:00,18.2,67.8,15.0,1010.0,410,NI,DS,-2.4046936,-0.5938568,26.811073,9.9646225,290.16125,0.010537738,72.319374,300.17212,31.068916,5850.499
2019301N05081,2019,2019-11-11 00:00:00,18.1,67.7,15.0,1010.0,425,NI,DS,-1.7978973,1.1101685,25.504868,11.4305725,290.09863,0.009974588,70.81547,300.34302,29.188211,5839.2
2019302N11118,2019,2019-11-03 18:00:00,13.2,94.8,20.0,1006.0,280,NI,DS,-2.0191956,1.6562958,-0.8913269,3.8131714,291.5786,0.0134330485,85.9792,303.07104,2.433968,5872.7124
2019302N11118,2019,2019-11-03 21:00:00,13.1,94.5,20.0,1007.0,296,NI,DS,-1.3851471,1.8174133,-1.2589874,5.6240845,291.16876,0.013362233,87.942604,303.09167,3.820984,5870.676
2019302N11118,2019,2019-11-04 00:00:00,13.0,94.1,20.0,1007.0,315,NI,DS,-1.8428955,1.058609,-1.361023,8.563904,290.89075,0.013397275,90.10667,302.96094,7.520748,5868.741
2019302N11118,2019,2019-11-04 03:00:00,12.9,93.7,23.0,1007.0,333,NI,DS,-3.7270584,1.9292908,-0.9487915,8.555618,291.13385,0.013362441,86.92549,302.99414,7.6650944,5866.6846
2019302N11118,2019,2019-11-04 06:00:00,12.8,93.2,25.0,1006.0,359,NI,TS,-4.8670807,-0.36799622,-0.45062256,7.144989,291.0918,0.013754853,90.49971,303.01367,8.714932,5863.0728
2019302N11118,2019,2019-11-04 09:00:00,12.8,92.7,25.0,1006.0,382,NI,TS,-1.7588272,-1.4909286,-2.167717,7.9555664,290.73132,0.013900215,92.8495,303.01367,9.966877,5859.624
2019302N11118,2019,2019-11-04 12:00:00,12.8,92.3,25.0,1005.0,405,NI,TS,-0.513855,-0.4205017,-5.130905,5.553253,291.26636,0.0136912875,88.82997,303.0752,7.5500264,5855.386
2019302N11118,2019,2019-11-04 15:00:00,12.8,91.9,25.0,1007.0,430,NI,TS,-1.4136353,-0.33146667,-0.9645157,2.904251,291.4187,0.013653897,87.09601,303.1494,5.2807455,5858.1406
2019302N11118,2019,2019-11-04 18:00:00,12.8,91.6,25.0,1008.0,451,NI,TS,-2.8349,-1.6877441,0.79367065,-0.31115723,291.05933,0.014012281,92.47882,303.2373,3.8809166,5855.593
2019302N11118,2019,2019-11-04 21:00:00,12.8,91.3,25.0,1008.0,473,NI,TS,-3.3171692,-0.32315063,1.3084259,-0.76109314,291.02374,0.014412141,97.24483,303.06116,5.2604933,5847.0654
2019302N11118,2019,2019-11-05 00:00:00,12.9,91.1,25.0,1007.0,481,NI,TS,-6.4869385,-0.46246338,3.5927124,0.6893616,291.1034,0.01441575,95.17061,302.8723,10.145248,5836.7017
2019302N11118,2019,2019-11-05 03:00:00,12.9,90.9,25.0,1007.0,496,NI,TS,-5.328949,1.4425125,4.100113,5.5788193,291.4944,0.014549982,91.87138,302.8723,10.724333,5839.445
2019302N11118,2019,2019-11-05 06:00:00,12.9,90.6,25.0,1006.0,520,NI,TS,-5.0166626,-4.002121,-2.4862366,5.4448395,291.10706,0.014771474,97.76201,302.844,9.779985,5835.891
2019302N11118,2019,2019-11-05 09:00:00,13.0,90.4,30.0,1004.0,529,NI,TS,-4.4766617,-0.18348694,-3.5144958,4.242836,291.48022,0.014371492,89.271866,302.844,5.3144217,5835.5537
2019302N11118,2019,2019-11-05 12:00:00,13.1,90.1,35.0,1002.0,547,NI,TS,-3.3370514,-3.663681,-5.1697083,4.1814575,291.69617,0.014750661,93.66249,302.85278,8.056354,5833.4316
2019302N11118,2019,2019-11-05 15:00:00,13.1,89.9,35.0,1002.0,565,NI,TS,-0.87239075,-0.82701874,-5.789139,4.2333145,291.7224,0.014604999,91.501144,302.85278,8.187246,5837.8105
2019302N11118,2019,2019-11-05 18:00:00,13.1,89.8,35.0,1001.0,574,NI,TS,0.9457855,-3.4317627,-6.8363037,4.9609528,291.75452,0.0144202355,90.83708,302.93677,11.445462,5841.3486
2019302N11118,2019,2019-11-05 21:00:00,13.2,89.8,35.0,1001.0,567,NI,TS,-2.5200653,-1.8767471,-6.2247467,4.676216,291.72253,0.014253621,89.63278,302.8883,7.6353936,5829.117
2019302N11118,2019,2019-11-06 00:00:00,13.3,89.8,35.0,1000.0,561,NI,TS,-2.7300568,0.43119812,-6.5604553,4.694214,291.80774,0.014272496,89.63278,302.87988,5.731078,5818.058
2019302N11118,2019,2019-11-06 03:00:00,13.3,89.8,35.0,999.0,561,NI,TS,-3.395073,2.6866455,-5.1066437,4.4566116,292.1717,0.014468363,88.09125,302.87988,3.2804813,5813.841
2019302N11118,2019,2019-11-06 06:00:00,13.3,89.7,35.0,998.0,570,NI,TS,-4.060089,4.942093,-3.652832,4.2190094,292.53564,0.014664229,88.09125,302.87988,0.8298845,5809.6235
2019302N11118,2019,2019-11-06 09:00:00,13.3,89.7,35.0,998.0,570,NI,TS,-0.81536865,-0.7729416,0.8902664,3.893135,292.24365,0.014681647,91.1826,302.87988,5.6621294,5804.4717
2019302N11118,2019,2019-11-06 12:00:00,13.4,89.7,35.0,997.0,564,NI,TS,-4.051117,-6.376648,8.2712555,3.4676514,291.8706,0.014634692,91.57713,302.84766,15.771845,5799.065
2019302N11118,2019,2019-11-06 15:00:00,13.6,89.6,38.0,997.0,562,NI,TS,3.052681,-6.6274643,3.608963,3.4302826,291.65845,0.014686557,94.85297,302.93555,12.346394,5806.5586
2019302N11118,2019,2019-11-06 18:00:00,13.9,89.6,40.0,997.0,547,NI,TS,-1.5456696,-8.176132,2.1986237,4.86557,291.58203,0.015027863,96.46625,302.8955,13.568557,5810.891
2019302N11118,2019,2019-11-06 21:00:00,14.1,89.4,43.0,996.0,557,NI,TS,4.6498337,-2.8748093,4.7131577,4.9186325,291.74792,0.01487484,92.061935,302.66724,8.995913,5814.268
2019302N11118,2019,2019-11-07 00:00:00,14.4,89.3,45.0,995.0,555,NI,TS,1.9742432,-1.3430176,5.7218323,7.7158356,292.0437,0.015572494,96.36272,302.47314,9.803431,5812.954
2019302N11118,2019,2019-11-07 03:00:00,14.8,89.1,48.0,995.0,563,NI,TS,3.7701187,0.4330368,5.354683,6.513748,293.26782,0.015097138,75.37745,302.3833,11.353402,5809.0034
2019302N11118,2019,2019-11-07 06:00:00,15.2,88.7,50.0,994.0,589,NI,TS,-9.953537,1.4942474,2.182846,4.3233795,292.7146,0.015617416,93.25245,302.41162,12.461773,5789.8584
2019302N11118,2019,2019-11-07 09:00:00,15.4,88.4,55.0,991.0,554,NI,TS,-4.522888,2.4038544,1.9148254,5.180176,292.86285,0.01509512,82.6491,302.438,11.18157,5796.538
2019302N11118,2019,2019-11-07 12:00:00,15.8,88.2,60.0,988.0,507,NI,TS,-1.4740753,6.711899,5.3323517,9.400253,293.307,0.015143599,86.75457,302.4839,7.3181076,5787.03
2019302N11118,2019,2019-11-07 15:00:00,16.0,88.0,63.0,986.0,477,NI,TS,0.71520996,0.80766296,2.5892487,9.317123,293.27332,0.01494935,80.79238,302.6001,17.287502,5783.4033
2019302N11118,2019,2019-11-07 18:00:00,16.3,87.8,65.0,984.0,439,NI,TS,5.0685577,-3.6786041,-0.34721375,12.167587,293.22986,0.015642017,90.24941,302.68506,16.746115,5782.6577
2019302N11118,2019,2019-11-07 21:00:00,16.6,87.7,68.0,984.0,404,NI,TS,8.15963,-3.7221298,1.7387619,8.753265,292.721,0.015516381,91.446205,302.19775,18.101204,5784.4727
2019302N11118,2019,2019-11-08 00:00:00,17.0,87.7,70.0,983.0,362,NI,TS,8.869843,-3.615265,-3.6479187,11.014725,292.80103,0.015858045,93.696205,301.7085,19.254375,5776.0913
2019302N11118,2019,2019-11-08 03:00:00,17.3,87.7,75.0,979.0,331,NI,TS,8.569603,-0.82237244,-0.61631775,8.536896,292.68988,0.015576394,92.73866,301.813,14.802766,5790.8906
2019302N11118,2019,2019-11-08 06:00:00,17.7,87.8,80.0,974.0,296,NI,TS,7.587723,2.6209106,6.2512207,7.824692,293.09338,0.015609457,90.53163,301.9087,5.372669,5797.252
2019302N11118,2019,2019-11-08 09:00:00,18.2,87.8,80.0,975.0,249,NI,TS,3.6216202,3.4642105,7.8273773,7.5354843,293.04022,0.015852708,91.19649,302.0249,8.737519,5787.958
2019302N11118,2019,2019-11-08 12:00:00,18.6,87.8,80.0,975.0,214,NI,TS,5.85083,3.951065,11.079315,6.1505737,293.36694,0.015693985,90.02461,301.93408,5.6722918,5776.293
2019302N11118,2019,2019-11-08 15:00:00,19.1,87.8,78.0,977.0,176,NI,TS,0.23194122,6.797371,11.925125,10.85038,293.48633,0.015602967,88.71714,301.68896,12.418209,5776.5107
2019302N11118,2019,2019-11-08 18:00:00,19.3,87.7,75.0,979.0,153,NI,TS,3.685318,9.201294,13.753357,13.249405,293.6145,0.016195258,91.30308,301.60596,10.851387,5770.2793
2019302N11118,2019,2019-11-08 21:00:00,19.6,87.7,75.0,979.0,130,NI,TS,9.063454,11.025269,12.817566,11.1467285,292.7594,0.016154587,96.5853,301.53662,12.860031,5766.002
2019302N11118,2019,2019-11-09 00:00:00,20.0,87.6,75.0,979.0,107,NI,TS,4.064636,2.6256104,6.3095093,-2.7196198,292.93848,0.014870802,86.87436,301.6753,5.797495,5730.725
